code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
GVR,2025-02-17,15:02:18,HOSE,STOCK,30.35,32.45,28.25,30.45,31.25,30.45,30.55,30.945,30.021,30.809,30.021,30.119,30.509,4781800.0,147973525000.0,0.0,0.0,0.2,0.1972,0.659
GVR,2025-02-14,15:02:19,HOSE,STOCK,29.45,31.5,27.4,29.8,31.0,29.75,30.35,30.396,29.38,30.563,29.331,29.922,29.967,5564300.0,169129855000.0,0.0,0.0,0.9,0.8873,3.056
GVR,2025-02-13,15:02:21,HOSE,STOCK,28.75,30.75,26.75,28.8,29.6,28.75,29.45,29.288,28.394,29.183,28.345,29.035,28.875,2968500.0,86941055000.0,0.0,0.0,0.7,0.6901,2.4348
GVR,2025-02-12,15:02:20,HOSE,STOCK,28.9,30.9,26.9,29.15,29.3,28.75,28.75,28.978,28.739,28.887,28.345,28.345,28.569,958300.0,27769130000.0,0.0,0.0,-0.15,-0.1479,-0.519
GVR,2025-02-11,15:02:19,HOSE,STOCK,28.8,30.8,26.8,28.95,28.95,28.65,28.9,28.798,28.542,28.542,28.246,28.493,28.392,1079300.0,31081260000.0,0.0,0.0,0.1,0.0986,0.3472
GVR,2025-02-10,15:02:21,HOSE,STOCK,29.4,31.45,27.35,29.4,29.4,28.8,28.8,29.045,28.985,28.985,28.394,28.394,28.635,1699500.0,49362235000.0,0.0,0.0,-0.6,-0.5915,-2.0408
GVR,2025-02-07,15:02:20,HOSE,STOCK,29.2,31.2,27.2,29.2,29.95,29.1,29.4,29.532,28.788,29.528,28.69,28.985,29.116,2297000.0,67833825000.0,0.0,0.0,0.2,0.1972,0.6849
GVR,2025-02-06,15:02:21,HOSE,STOCK,29.45,31.5,27.4,29.7,29.7,29.15,29.2,29.33,29.281,29.281,28.739,28.788,28.916,1349500.0,39581310000.0,0.0,0.0,-0.25,-0.2465,-0.8489
GVR,2025-02-05,15:02:21,HOSE,STOCK,29.5,31.55,27.45,29.55,29.75,29.3,29.45,29.492,29.133,29.331,28.887,29.035,29.076,1266300.0,37346000000.0,0.0,0.0,-0.05,-0.0493,-0.1695
GVR,2025-02-04,15:02:16,HOSE,STOCK,29.25,31.25,27.25,29.55,29.65,29.3,29.5,29.474,29.133,29.232,28.887,29.084,29.058,1364800.0,40226585000.0,0.0,0.0,0.25,0.2465,0.8547
