code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
PLX,2024-12-04,15:12:12,HOSE,STOCK,40.0,42.8,37.2,40.05,40.9,40.05,40.3,40.47,38.752,39.575,38.752,38.994,39.159,651300.0,26358285000.0,0.0,0.0,0.3,0.2903,0.75
PLX,2024-12-03,15:12:12,HOSE,STOCK,39.75,42.5,37.0,39.65,40.6,39.45,40.0,39.98,38.365,39.285,38.172,38.704,38.685,762700.0,30492330000.0,0.0,0.0,0.25,0.2419,0.6289
PLX,2024-12-02,15:12:13,HOSE,STOCK,40.0,42.8,37.2,40.0,40.15,39.45,39.75,39.703,38.704,38.849,38.172,38.462,38.417,601800.0,23893415000.0,0.0,0.0,-0.25,-0.2419,-0.625
PLX,2024-11-29,15:11:15,HOSE,STOCK,40.0,42.8,37.2,40.3,40.5,40.0,40.0,40.233,38.994,39.188,38.704,38.704,38.929,462600.0,18611770000.0,0.0,0.0,0.0,0.0,0.0
PLX,2024-11-28,15:11:12,HOSE,STOCK,39.1,41.8,36.4,39.25,40.55,39.1,40.0,40.047,37.978,39.236,37.833,38.704,38.749,1179100.0,47219910000.0,0.0,0.0,0.9,0.8708,2.3018
PLX,2024-11-27,15:11:11,HOSE,STOCK,39.25,41.95,36.55,39.25,39.4,39.05,39.1,39.13,37.978,38.123,37.785,37.833,37.862,259900.0,10169970000.0,0.0,0.0,-0.15,-0.1451,-0.3822
PLX,2024-11-26,15:11:12,HOSE,STOCK,39.4,42.15,36.65,39.15,39.45,38.8,39.25,39.185,37.882,38.172,37.543,37.978,37.915,524700.0,20560530000.0,0.0,0.0,-0.15,-0.1451,-0.3807
PLX,2024-11-25,15:11:12,HOSE,STOCK,39.15,41.85,36.45,39.3,39.45,39.0,39.4,39.222,38.027,38.172,37.736,38.123,37.951,368000.0,14433790000.0,0.0,0.0,0.25,0.2419,0.6386
PLX,2024-11-22,15:11:12,HOSE,STOCK,39.05,41.75,36.35,39.35,39.35,38.9,39.15,39.068,38.075,38.075,37.64,37.882,37.802,309800.0,12103100000.0,0.0,0.0,0.1,0.0968,0.2561
PLX,2024-11-21,15:11:11,HOSE,STOCK,38.6,41.3,35.9,38.65,39.3,38.35,39.05,38.896,37.398,38.027,37.107,37.785,37.636,416500.0,16200220000.0,0.0,0.0,0.45,0.4354,1.1658
PLX,2024-11-20,15:11:13,HOSE,STOCK,38.3,40.95,35.65,38.05,38.8,38.0,38.6,38.489,36.817,37.543,36.769,37.349,37.242,443300.0,17062130000.0,0.0,0.0,0.3,0.2903,0.7833
PLX,2024-11-19,15:11:10,HOSE,STOCK,37.7,40.3,35.1,38.0,38.8,38.0,38.3,38.473,36.769,37.543,36.769,37.059,37.226,636100.0,24472470000.0,0.0,0.0,0.6,0.5806,1.5915
